OD,GFP,Well,Replicate,Kan,Plasmid,Day,PCN,GFP/OD,log10(GFP/OD),tet,Selection
1.003000020980835,8016,D5,3,1,CloDF13,18,100.0,6218.574769030009,3.793690860435041,10,False
0.9661999940872192,8073,E5,4,1,CloDF13,18,100.0,6528.123750350612,3.81478837852537,10,False
0.9927999973297119,8275,F5,5,1,CloDF13,18,100.0,6557.967213782837,3.8167692411060226,10,False
0.975600004196167,3611,B6,1,1,pUC,18,200.0,1678.9948668078216,3.2250493683712556,10,False
0.9419000148773193,3477,C6,2,1,pUC,18,200.0,1592.8907988585347,3.202186003623635,10,False
0.8371999859809875,3141,D6,3,1,pUC,18,200.0,1379.8746485195672,3.1398396357281295,10,False
0.9775000214576721,3526,E6,4,1,pUC,18,200.0,1584.6456316021947,3.199932157754708,10,False
0.8751000165939331,3238,F6,5,1,pUC,18,200.0,1433.5832073025979,3.1564229051120427,10,False
1.0491000413894653,7562,B9,1,0,pBR322,18,60.0,5482.550052506667,3.73898260522475,10,False
1.0194000005722046,6716,C9,2,0,pBR322,18,60.0,4783.02716876846,3.6797028477782385,10,False
1.000499963760376,7009,D9,3,0,pBR322,18,60.0,5183.352319918707,3.7146107294639314,10,False
0.9343000054359436,9405,E9,4,0,pBR322,18,60.0,8255.787810407799,3.916758522224845,10,False
1.0370999574661255,6376,F9,5,0,pBR322,18,60.0,4355.941932079243,3.639082081656361,10,False
0.9807000160217285,7079,B10,1,0,CloDF13,18,100.0,5367.408638105853,3.7297646607833355,10,False
1.0184999704360962,7041,C10,2,0,CloDF13,18,100.0,5120.526531608622,3.709314620744382,10,False
0.9848999977111816,6721,D10,3,0,CloDF13,18,100.0,4963.486612661261,3.6957868548535555,10,False
1.068600058555603,7330,E10,4,0,CloDF13,18,100.0,5152.170648189224,3.7119902391226343,10,False
1.0424000024795532,6154,F10,5,0,CloDF13,18,100.0,4110.762076215742,3.6139223412958423,10,False
0.909600019454956,4524,B11,1,0,pUC,18,200.0,2860.109298520942,3.4563826299253817,10,False
0.9521999955177307,4542,C11,2,0,pUC,18,200.0,2745.925985994968,3.4386888270350515,10,False
0.9610000252723694,4830,D11,3,0,pUC,18,200.0,3033.2599170085573,3.481909626164973,10,False
1.0702999830245972,5260,E11,4,0,pUC,18,200.0,3129.087561017446,3.4954177161454405,10,False
0.9059000015258789,4059,F11,5,0,pUC,18,200.0,2333.6268359367355,3.368031410385286,10,False
0.736299991607666,5254,B4,1,1,pBR322,19,60.0,4116.134676627724,3.614489576090247,10,False
0.9824000000953674,7062,C4,2,1,pBR322,19,60.0,4963.341860657804,3.695774189177601,10,False
1.0055999755859375,8329,D4,3,1,pBR322,19,60.0,6161.189843532837,3.7896645908301725,10,False
1.0161000490188599,7134,E4,4,1,pBR322,19,60.0,4865.342828897661,3.6871134475751335,10,False
0.9812999963760376,7546,F4,5,1,pBR322,19,60.0,5485.543606805289,3.739219671789977,10,False
0.9786999821662903,7945,B5,1,1,CloDF13,19,100.0,5927.677445935246,3.7728845635168717,10,False
0.8087999820709229,6508,C5,2,1,CloDF13,19,100.0,5365.5859033975175,3.729617152344688,10,False
0.9872000217437744,7402,D5,3,1,CloDF13,19,100.0,5298.5579807822405,3.724157691072338,10,False
1.006600022315979,7922,E5,4,1,CloDF13,19,100.0,5731.975768740281,3.7583043457998655,10,False
0.9919000267982483,8244,F5,5,1,CloDF13,19,100.0,6160.565289617921,3.789620564582905,10,False
1.0199999809265137,3398,B6,1,1,pUC,19,200.0,1018.0328073086171,3.0077617738784572,10,False
0.972599983215332,3201,C6,2,1,pUC,19,200.0,857.8505436499648,2.9334116308300797,10,False
0.8492000102996826,2903,D6,3,1,pUC,19,200.0,619.2250297266548,2.79184850266914,10,False
0.98089998960495,3195,E6,4,1,pUC,19,200.0,843.8467383918828,2.9262635761105047,10,False
1.069200038909912,3369,F6,5,1,pUC,19,200.0,940.8895472754215,2.9735386438052913,10,False
0.9121000170707703,6042,B9,1,0,pBR322,19,60.0,4190.300576651668,3.6222451766892605,10,False
1.0712000131607056,6218,C9,2,0,pBR322,19,60.0,3712.616776694219,3.5696801228441384,10,False
0.8090000152587891,4890,D9,3,0,pBR322,19,60.0,3249.1502641412408,3.5117697967184283,10,False
1.0245000123977661,9695,E9,4,0,pBR322,19,60.0,7435.593994474666,3.871315667978136,10,False
1.0649000406265259,5890,F9,5,0,pBR322,19,60.0,3414.242201019679,3.533294326045084,10,False
1.0124000310897827,6092,B10,1,0,CloDF13,19,100.0,3807.9304869284556,3.5806890118188077,10,False
0.942799985408783,5279,C10,2,0,CloDF13,19,100.0,3198.264406193744,3.5049143647898866,10,False
1.0271999835968018,5616,D10,3,0,CloDF13,19,100.0,3266.476866594379,3.5140795868344235,10,False
1.0282000303268433,5968,E10,4,0,CloDF13,19,100.0,3620.808668996898,3.5588055764065576,10,False
1.083799958229065,5301,F10,5,0,CloDF13,19,100.0,2785.7281378859675,3.4449387309045365,10,False
1.003499984741211,4228,B11,1,0,pUC,19,200.0,1900.5732464443477,3.2788846115942745,10,False
1.0844999551773071,4138,C11,2,0,pUC,19,200.0,1666.122129288038,3.2217068326841343,10,False
0.9954000115394592,4119,D11,3,0,pUC,19,200.0,1802.1862309405128,3.255799667270578,10,False
1.0295000076293945,4141,E11,4,0,pUC,19,200.0,1762.1511795521346,3.246043164932311,10,False
1.0368000268936157,3854,F11,5,0,pUC,19,200.0,1460.1127734408126,3.164386400299238,10,False
0.9014999866485596,9701,B4,1,1,pBR322,20,60.0,8822.160822524278,3.9455749704338015,10,True
0.8496999740600586,9023,C4,2,1,pBR322,20,60.0,8548.543117202333,3.9318921065326204,10,True
0.8899000287055969,10833,D4,3,1,pBR322,20,60.0,10277.8494938873,4.011902253702061,10,True
0.8784999847412109,8785,E4,4,1,pBR322,20,60.0,7969.732610081039,3.901443750766959,10,True
0.8738999962806702,9044,F4,5,1,pBR322,20,60.0,8325.119632203647,3.920390483047138,10,True
0.8666999936103821,11985,B5,1,1,CloDF13,20,100.0,11963.77048582879,4.077868072890359,10,True
0.8891000151634216,12537,C5,2,1,CloDF13,20,100.0,12299.029448941246,4.0898708413906295,10,True
0.8914999961853027,11230,D5,3,1,CloDF13,20,100.0,10725.804594923235,4.0304298806263406,10,True
0.9104999899864197,11312,E5,4,1,CloDF13,20,100.0,10585.580515261036,4.024714679801004,10,True
0.777400016784668,9253,F5,5,1,CloDF13,20,100.0,9701.67495965179,3.986846720136022,10,True
0.7530999779701233,8379,B6,1,1,pUC,20,200.0,8804.17384701717,3.944688609534971,10,True
0.6611999869346619,5764,C6,2,1,pUC,20,200.0,5887.862660669571,3.769957671164872,10,True
0.7699999809265137,8642,D6,3,1,pUC,20,200.0,8961.046325000209,3.952358722457142,10,True
0.7610999941825867,7978,E6,4,1,pUC,20,200.0,8148.622025396287,3.9110841734805923,10,True
0.8077999949455261,8980,F6,5,1,pUC,20,200.0,8960.096156930693,3.9523126703987677,10,True
0.9146000146865845,11686,B9,1,0,pBR322,20,60.0,10964.429585518037,4.039986042825606,10,True
0.9049999713897705,10537,C9,2,0,pBR322,20,60.0,9755.052227281923,3.989229598892979,10,True
0.8683000206947327,11298,D9,3,0,pBR322,20,60.0,11109.228361887139,4.045683894241256,10,True
0.8928999900817871,13296,E9,4,0,pBR322,20,60.0,13136.06144233509,4.118465171139912,10,True
0.9204999804496765,10061,F9,5,0,pBR322,20,60.0,9041.136626962909,3.956223032221792,10,True
0.9176999926567078,13784,B10,1,0,CloDF13,20,100.0,13321.305514404163,4.12454678864197,10,True
0.8980000019073486,15410,C10,2,0,CloDF13,20,100.0,15527.311764224596,4.191096273048545,10,True
0.886900007724762,13878,D10,3,0,CloDF13,20,100.0,13918.147898726867,4.1435814471367,10,True
0.8450000286102295,13966,E10,4,0,CloDF13,20,100.0,14753.934512022735,4.168907851432902,10,True
0.9240999817848206,14109,F10,5,0,CloDF13,20,100.0,13593.080736421705,4.133317896408766,10,True
0.7354999780654907,9947,B11,1,0,pUC,20,200.0,11288.462441938318,4.052634792371756,10,True
0.8269000053405762,13114,C11,2,0,pUC,20,200.0,14008.713937632081,4.146398266946963,10,True
0.8463000059127808,14737,D11,3,0,pUC,20,200.0,15688.639007657146,4.195585270094174,10,True
0.8414999842643738,11016,E11,4,0,pUC,20,200.0,11128.899329082631,4.046452213845637,10,True
0.7465999722480774,9650,F11,5,0,pUC,20,200.0,10689.146644127532,4.02894303518636,10,True
0.873199999332428,8366,B4,1,1,pBR322,21,60.0,7678.421202150599,3.885271931791865,10,True
0.8679999709129333,8024,C4,2,1,pBR322,21,60.0,7313.0792869518555,3.864100281984211,10,True
0.861299991607666,8807,D4,3,1,pBR322,21,60.0,8327.561910049693,3.9205178700744736,10,True
0.8098999857902527,7183,E4,4,1,pBR322,21,60.0,6771.776588746085,3.8307026216348783,10,True
0.8956999778747559,9116,F4,5,1,pBR322,21,60.0,8353.929912263011,3.9218908273038795,10,True
0.8361999988555908,10806,B5,1,1,CloDF13,21,100.0,11104.87788703708,4.045513787262921,10,True
0.9296000003814697,11230,C5,2,1,CloDF13,21,100.0,10414.668738611614,4.017645460814634,10,True
0.8399999737739563,9807,D5,3,1,CloDF13,21,100.0,9801.45747665951,3.9912906600809412,10,True
1.007699966430664,9961,E5,4,1,CloDF13,21,100.0,8260.150106608668,3.9169879395576106,10,True
0.6977999806404114,7693,F5,5,1,CloDF13,21,100.0,8704.578252978228,3.939747733886267,10,True
0.7896000146865845,7526,B6,1,1,pUC,21,200.0,7413.751495797206,3.870038024664579,10,True
0.7777000069618225,6332,C6,2,1,pUC,21,200.0,5912.398796399644,3.771763719912236,10,True
0.7414000034332275,6202,D6,3,1,pUC,21,200.0,6033.246668228151,3.780551081732846,10,True
0.6772000193595886,5201,E6,4,1,pUC,21,200.0,5068.393925002325,3.704870361698048,10,True
0.7351999878883362,6329,F6,5,1,pUC,21,200.0,6270.136420837442,3.7972769899810177,10,True
0.9266999959945679,11152,B9,1,0,pBR322,21,60.0,10360.692074944376,4.015388766441126,10,True
0.9215999841690063,10293,C9,2,0,pBR322,21,60.0,9445.037770398389,3.975203698990812,10,True
0.9172000288963318,11016,D9,3,0,pBR322,21,60.0,10317.800628455543,4.013587131717348,10,True
0.9677000045776367,12855,E9,4,0,pBR322,21,60.0,11740.275387028418,4.069678284106155,10,True
1.016800045967102,10450,F9,5,0,pBR322,21,60.0,8684.32340947411,3.938735988473614,10,True
0.9096999764442444,13932,B10,1,0,CloDF13,21,100.0,13764.335110856286,4.138755237548431,10,True
0.886900007724762,15899,C10,2,0,CloDF13,21,100.0,16461.239985240183,4.216462546457313,10,True
0.697700023651123,9661,D10,3,0,CloDF13,21,100.0,11703.527277941314,4.068316771701696,10,True
0.8348000049591064,13570,E10,4,0,CloDF13,21,100.0,14607.242678102308,4.164568244496968,10,True
0.932699978351593,14193,F10,5,0,CloDF13,21,100.0,13701.99244307428,4.136783723661248,10,True
0.6191999912261963,8559,B11,1,0,pUC,21,200.0,11386.457397796145,4.0563886255803085,10,True
0.8531000018119812,12772,C11,2,0,pUC,21,200.0,13295.152209513159,4.123693313715218,10,True
0.8446999788284302,12877,D11,3,0,pUC,21,200.0,13564.815179895211,4.132413880891683,10,True
0.8841000199317932,11686,E11,4,0,pUC,21,200.0,11517.818743962021,4.061370239750712,10,True
0.833299994468689,10518,F11,5,0,pUC,21,200.0,10781.952310931878,4.032697406592512,10,True
